ID	name	lat	lon
1001403400	grid_76.0_340.0	76.000	-20.000
1001403420	grid_76.0_342.0	76.000	-18.000
1001600540	grid_74.0_54.0	74.000	54.000
1001600560	grid_74.0_56.0	74.000	56.000
1001600580	grid_74.0_58.0	74.000	58.000
1001600600	grid_74.0_60.0	74.000	60.000
1001600700	grid_74.0_70.0	74.000	70.000
1001600720	grid_74.0_72.0	74.000	72.000
1001600740	grid_74.0_74.0	74.000	74.000
1001600800	grid_74.0_80.0	74.000	80.000
1001600820	grid_74.0_82.0	74.000	82.000
1001600840	grid_74.0_84.0	74.000	84.000
1001600860	grid_74.0_86.0	74.000	86.000
1001600880	grid_74.0_88.0	74.000	88.000
1001601060	grid_74.0_106.0	74.000	106.000
1001601080	grid_74.0_108.0	74.000	108.000
1001601100	grid_74.0_110.0	74.000	110.000
1001601120	grid_74.0_112.0	74.000	112.000
1001601140	grid_74.0_114.0	74.000	114.000
1001601160	grid_74.0_116.0	74.000	116.000
1001601180	grid_74.0_118.0	74.000	118.000
1001601200	grid_74.0_120.0	74.000	120.000
1001601220	grid_74.0_122.0	74.000	122.000
1001601240	grid_74.0_124.0	74.000	124.000
1001601260	grid_74.0_126.0	74.000	126.000
1001601280	grid_74.0_128.0	74.000	128.000
1001601380	grid_74.0_138.0	74.000	138.000
1001601400	grid_74.0_140.0	74.000	140.000
1001601420	grid_74.0_142.0	74.000	142.000
1001601440	grid_74.0_144.0	74.000	144.000
1001601500	grid_74.0_150.0	74.000	150.000
1001602360	grid_74.0_236.0	74.000	-124.000
1001602380	grid_74.0_238.0	74.000	-122.000
1001602400	grid_74.0_240.0	74.000	-120.000
1001602420	grid_74.0_242.0	74.000	-118.000
1001602440	grid_74.0_244.0	74.000	-116.000
1001602460	grid_74.0_246.0	74.000	-114.000
1001602480	grid_74.0_248.0	74.000	-112.000
1001602500	grid_74.0_250.0	74.000	-110.000
1001602520	grid_74.0_252.0	74.000	-108.000
1001602540	grid_74.0_254.0	74.000	-106.000
1001602560	grid_74.0_256.0	74.000	-104.000
1001602580	grid_74.0_258.0	74.000	-102.000
1001602600	grid_74.0_260.0	74.000	-100.000
1001602620	grid_74.0_262.0	74.000	-98.000
1001602640	grid_74.0_264.0	74.000	-96.000
1001602660	grid_74.0_266.0	74.000	-94.000
1001602680	grid_74.0_268.0	74.000	-92.000
1001602700	grid_74.0_270.0	74.000	-90.000
1001602720	grid_74.0_272.0	74.000	-88.000
1001602740	grid_74.0_274.0	74.000	-86.000
1001602760	grid_74.0_276.0	74.000	-84.000
1001602780	grid_74.0_278.0	74.000	-82.000
1001602800	grid_74.0_280.0	74.000	-80.000
1001602820	grid_74.0_282.0	74.000	-78.000
1001602840	grid_74.0_284.0	74.000	-76.000
1001603020	grid_74.0_302.0	74.000	-58.000
1001603040	grid_74.0_304.0	74.000	-56.000
1001603360	grid_74.0_336.0	74.000	-24.000
1001603380	grid_74.0_338.0	74.000	-22.000
1001603400	grid_74.0_340.0	74.000	-20.000
1001603420	grid_74.0_342.0	74.000	-18.000
1001800240	grid_72.0_24.0	72.000	24.000
1001800260	grid_72.0_26.0	72.000	26.000
1001800280	grid_72.0_28.0	72.000	28.000
1001800520	grid_72.0_52.0	72.000	52.000
1001800540	grid_72.0_54.0	72.000	54.000
1001800560	grid_72.0_56.0	72.000	56.000
1001800660	grid_72.0_66.0	72.000	66.000
1001800680	grid_72.0_68.0	72.000	68.000
1001800700	grid_72.0_70.0	72.000	70.000
1001800720	grid_72.0_72.0	72.000	72.000
1001800740	grid_72.0_74.0	72.000	74.000
1001800760	grid_72.0_76.0	72.000	76.000
1001800780	grid_72.0_78.0	72.000	78.000
1001800800	grid_72.0_80.0	72.000	80.000
1001800820	grid_72.0_82.0	72.000	82.000
1001801220	grid_72.0_122.0	72.000	122.000
1001801280	grid_72.0_128.0	72.000	128.000
1001801300	grid_72.0_130.0	72.000	130.000
1001801320	grid_72.0_132.0	72.000	132.000
1001801340	grid_72.0_134.0	72.000	134.000
1001801360	grid_72.0_136.0	72.000	136.000
1001801380	grid_72.0_138.0	72.000	138.000
1001801400	grid_72.0_140.0	72.000	140.000
1001801420	grid_72.0_142.0	72.000	142.000
1001801440	grid_72.0_144.0	72.000	144.000
1001801460	grid_72.0_146.0	72.000	146.000
1001801480	grid_72.0_148.0	72.000	148.000
1001801500	grid_72.0_150.0	72.000	150.000
1001801520	grid_72.0_152.0	72.000	152.000
1001801560	grid_72.0_156.0	72.000	156.000
1001801580	grid_72.0_158.0	72.000	158.000
1001801780	grid_72.0_178.0	72.000	178.000
1001801800	grid_72.0_180.0	72.000	180.000
1001801820	grid_72.0_182.0	72.000	182.000
1001802040	grid_72.0_204.0	72.000	-156.000
1001802060	grid_72.0_206.0	72.000	-154.000
1001802340	grid_72.0_234.0	72.000	-126.000
1001802360	grid_72.0_236.0	72.000	-124.000
1001802380	grid_72.0_238.0	72.000	-122.000
1001802400	grid_72.0_240.0	72.000	-120.000
1001802420	grid_72.0_242.0	72.000	-118.000
1001802460	grid_72.0_246.0	72.000	-114.000
1001802500	grid_72.0_250.0	72.000	-110.000
1001802520	grid_72.0_252.0	72.000	-108.000
1001802540	grid_72.0_254.0	72.000	-106.000
1001802560	grid_72.0_256.0	72.000	-104.000
1001802580	grid_72.0_258.0	72.000	-102.000
1001802600	grid_72.0_260.0	72.000	-100.000
1001802620	grid_72.0_262.0	72.000	-98.000
1001802640	grid_72.0_264.0	72.000	-96.000
1001802660	grid_72.0_266.0	72.000	-94.000
1001802680	grid_72.0_268.0	72.000	-92.000
1001802700	grid_72.0_270.0	72.000	-90.000
1001802740	grid_72.0_274.0	72.000	-86.000
1001802780	grid_72.0_278.0	72.000	-82.000
1001802800	grid_72.0_280.0	72.000	-80.000
1001802820	grid_72.0_282.0	72.000	-78.000
1001802840	grid_72.0_284.0	72.000	-76.000
1001802860	grid_72.0_286.0	72.000	-74.000
1001802880	grid_72.0_288.0	72.000	-72.000
1001803040	grid_72.0_304.0	72.000	-56.000
1001803060	grid_72.0_306.0	72.000	-54.000
1001803080	grid_72.0_308.0	72.000	-52.000
1001803340	grid_72.0_334.0	72.000	-26.000
1001803360	grid_72.0_336.0	72.000	-24.000
1001803380	grid_72.0_338.0	72.000	-22.000
1001803520	grid_72.0_352.0	72.000	-8.000
1002000160	grid_70.0_16.0	70.000	16.000
1002000180	grid_70.0_18.0	70.000	18.000
1002000200	grid_70.0_20.0	70.000	20.000
1002000220	grid_70.0_22.0	70.000	22.000
1002000240	grid_70.0_24.0	70.000	24.000
1002000260	grid_70.0_26.0	70.000	26.000
1002000280	grid_70.0_28.0	70.000	28.000
1002000300	grid_70.0_30.0	70.000	30.000
1002000320	grid_70.0_32.0	70.000	32.000
1002000340	grid_70.0_34.0	70.000	34.000
1002000360	grid_70.0_36.0	70.000	36.000
1002000480	grid_70.0_48.0	70.000	48.000
1002000500	grid_70.0_50.0	70.000	50.000
1002000540	grid_70.0_54.0	70.000	54.000
1002000560	grid_70.0_56.0	70.000	56.000
1002000580	grid_70.0_58.0	70.000	58.000
1002000600	grid_70.0_60.0	70.000	60.000
1002000620	grid_70.0_62.0	70.000	62.000
1002000640	grid_70.0_64.0	70.000	64.000
1002000660	grid_70.0_66.0	70.000	66.000
1002000680	grid_70.0_68.0	70.000	68.000
1002000720	grid_70.0_72.0	70.000	72.000
1002000740	grid_70.0_74.0	70.000	74.000
1002000760	grid_70.0_76.0	70.000	76.000
1002001300	grid_70.0_130.0	70.000	130.000
1002001320	grid_70.0_132.0	70.000	132.000
1002001520	grid_70.0_152.0	70.000	152.000
1002001540	grid_70.0_154.0	70.000	154.000
1002001580	grid_70.0_158.0	70.000	158.000
1002001600	grid_70.0_160.0	70.000	160.000
1002001620	grid_70.0_162.0	70.000	162.000
1002001640	grid_70.0_164.0	70.000	164.000
1002001660	grid_70.0_166.0	70.000	166.000
1002001680	grid_70.0_168.0	70.000	168.000
1002001700	grid_70.0_170.0	70.000	170.000
1002001720	grid_70.0_172.0	70.000	172.000
1002001740	grid_70.0_174.0	70.000	174.000
1002001760	grid_70.0_176.0	70.000	176.000
1002001780	grid_70.0_178.0	70.000	178.000
1002001800	grid_70.0_180.0	70.000	180.000
1002001820	grid_70.0_182.0	70.000	182.000
1002001960	grid_70.0_196.0	70.000	-164.000
1002001980	grid_70.0_198.0	70.000	-162.000
1002002000	grid_70.0_200.0	70.000	-160.000
1002002020	grid_70.0_202.0	70.000	-158.000
1002002060	grid_70.0_206.0	70.000	-154.000
1002002080	grid_70.0_208.0	70.000	-152.000
1002002100	grid_70.0_210.0	70.000	-150.000
1002002120	grid_70.0_212.0	70.000	-148.000
1002002140	grid_70.0_214.0	70.000	-146.000
1002002160	grid_70.0_216.0	70.000	-144.000
1002002180	grid_70.0_218.0	70.000	-142.000
1002002200	grid_70.0_220.0	70.000	-140.000
1002002220	grid_70.0_222.0	70.000	-138.000
1002002240	grid_70.0_224.0	70.000	-136.000
1002002260	grid_70.0_226.0	70.000	-134.000
1002002280	grid_70.0_228.0	70.000	-132.000
1002002300	grid_70.0_230.0	70.000	-130.000
1002002320	grid_70.0_232.0	70.000	-128.000
1002002340	grid_70.0_234.0	70.000	-126.000
1002002360	grid_70.0_236.0	70.000	-124.000
1002002380	grid_70.0_238.0	70.000	-122.000
1002002400	grid_70.0_240.0	70.000	-120.000
1002002420	grid_70.0_242.0	70.000	-118.000
1002002440	grid_70.0_244.0	70.000	-116.000
1002002460	grid_70.0_246.0	70.000	-114.000
1002002480	grid_70.0_248.0	70.000	-112.000
1002002520	grid_70.0_252.0	70.000	-108.000
1002002540	grid_70.0_254.0	70.000	-106.000
1002002560	grid_70.0_256.0	70.000	-104.000
1002002580	grid_70.0_258.0	70.000	-102.000
1002002600	grid_70.0_260.0	70.000	-100.000
1002002620	grid_70.0_262.0	70.000	-98.000
1002002640	grid_70.0_264.0	70.000	-96.000
1002002660	grid_70.0_266.0	70.000	-94.000
1002002680	grid_70.0_268.0	70.000	-92.000
1002002700	grid_70.0_270.0	70.000	-90.000
1002002720	grid_70.0_272.0	70.000	-88.000
1002002740	grid_70.0_274.0	70.000	-86.000
1002002760	grid_70.0_276.0	70.000	-84.000
1002002780	grid_70.0_278.0	70.000	-82.000
1002002800	grid_70.0_280.0	70.000	-80.000
1002002820	grid_70.0_282.0	70.000	-78.000
1002002840	grid_70.0_284.0	70.000	-76.000
1002002900	grid_70.0_290.0	70.000	-70.000
1002002920	grid_70.0_292.0	70.000	-68.000
1002002940	grid_70.0_294.0	70.000	-66.000
1002003060	grid_70.0_306.0	70.000	-54.000
1002003080	grid_70.0_308.0	70.000	-52.000
1002003100	grid_70.0_310.0	70.000	-50.000
1002003340	grid_70.0_334.0	70.000	-26.000
1002003360	grid_70.0_336.0	70.000	-24.000
1002003380	grid_70.0_338.0	70.000	-22.000
1002003500	grid_70.0_350.0	70.000	-10.000
1002003520	grid_70.0_352.0	70.000	-8.000
1002200120	grid_68.0_12.0	68.000	12.000
1002200140	grid_68.0_14.0	68.000	14.000
1002200160	grid_68.0_16.0	68.000	16.000
1002200180	grid_68.0_18.0	68.000	18.000
1002200320	grid_68.0_32.0	68.000	32.000
1002200380	grid_68.0_38.0	68.000	38.000
1002200400	grid_68.0_40.0	68.000	40.000
1002200420	grid_68.0_42.0	68.000	42.000
1002200440	grid_68.0_44.0	68.000	44.000
1002200460	grid_68.0_46.0	68.000	46.000
1002200480	grid_68.0_48.0	68.000	48.000
1002200500	grid_68.0_50.0	68.000	50.000
1002200520	grid_68.0_52.0	68.000	52.000
1002200540	grid_68.0_54.0	68.000	54.000
1002200560	grid_68.0_56.0	68.000	56.000
1002200580	grid_68.0_58.0	68.000	58.000
1002200600	grid_68.0_60.0	68.000	60.000
1002200620	grid_68.0_62.0	68.000	62.000
1002200660	grid_68.0_66.0	68.000	66.000
1002200680	grid_68.0_68.0	68.000	68.000
1002200700	grid_68.0_70.0	68.000	70.000
1002200720	grid_68.0_72.0	68.000	72.000
1002200740	grid_68.0_74.0	68.000	74.000
1002200760	grid_68.0_76.0	68.000	76.000
1002201700	grid_68.0_170.0	68.000	170.000
1002201800	grid_68.0_180.0	68.000	180.000
1002201820	grid_68.0_182.0	68.000	182.000
1002201840	grid_68.0_184.0	68.000	184.000
1002201860	grid_68.0_186.0	68.000	186.000
1002201940	grid_68.0_194.0	68.000	-166.000
1002201960	grid_68.0_196.0	68.000	-164.000
1002202220	grid_68.0_222.0	68.000	-138.000
1002202240	grid_68.0_224.0	68.000	-136.000
1002202400	grid_68.0_240.0	68.000	-120.000
1002202420	grid_68.0_242.0	68.000	-118.000
1002202440	grid_68.0_244.0	68.000	-116.000
1002202460	grid_68.0_246.0	68.000	-114.000
1002202480	grid_68.0_248.0	68.000	-112.000
1002202500	grid_68.0_250.0	68.000	-110.000
1002202520	grid_68.0_252.0	68.000	-108.000
1002202540	grid_68.0_254.0	68.000	-106.000
1002202560	grid_68.0_256.0	68.000	-104.000
1002202580	grid_68.0_258.0	68.000	-102.000
1002202600	grid_68.0_260.0	68.000	-100.000
1002202620	grid_68.0_262.0	68.000	-98.000
1002202640	grid_68.0_264.0	68.000	-96.000
1002202660	grid_68.0_266.0	68.000	-94.000
1002202700	grid_68.0_270.0	68.000	-90.000
1002202720	grid_68.0_272.0	68.000	-88.000
1002202740	grid_68.0_274.0	68.000	-86.000
1002202780	grid_68.0_278.0	68.000	-82.000
1002202820	grid_68.0_282.0	68.000	-78.000
1002202840	grid_68.0_284.0	68.000	-76.000
1002202860	grid_68.0_286.0	68.000	-74.000
1002202880	grid_68.0_288.0	68.000	-72.000
1002202920	grid_68.0_292.0	68.000	-68.000
1002202940	grid_68.0_294.0	68.000	-66.000
1002202960	grid_68.0_296.0	68.000	-64.000
1002203060	grid_68.0_306.0	68.000	-54.000
1002203080	grid_68.0_308.0	68.000	-52.000
1002203260	grid_68.0_326.0	68.000	-34.000
1002203280	grid_68.0_328.0	68.000	-32.000
1002203300	grid_68.0_330.0	68.000	-30.000
1002203320	grid_68.0_332.0	68.000	-28.000
1002203340	grid_68.0_334.0	68.000	-26.000
1002400120	grid_66.0_12.0	66.000	12.000
1002400140	grid_66.0_14.0	66.000	14.000
1002400220	grid_66.0_22.0	66.000	22.000
1002400240	grid_66.0_24.0	66.000	24.000
1002400260	grid_66.0_26.0	66.000	26.000
1002400320	grid_66.0_32.0	66.000	32.000
1002400340	grid_66.0_34.0	66.000	34.000
1002400360	grid_66.0_36.0	66.000	36.000
1002400380	grid_66.0_38.0	66.000	38.000
1002400400	grid_66.0_40.0	66.000	40.000
1002400420	grid_66.0_42.0	66.000	42.000
1002400440	grid_66.0_44.0	66.000	44.000
1002400460	grid_66.0_46.0	66.000	46.000
1002400480	grid_66.0_48.0	66.000	48.000
1002400700	grid_66.0_70.0	66.000	70.000
1002400720	grid_66.0_72.0	66.000	72.000
1002400740	grid_66.0_74.0	66.000	74.000
1002401800	grid_66.0_180.0	66.000	180.000
1002401820	grid_66.0_182.0	66.000	182.000
1002401840	grid_66.0_184.0	66.000	184.000
1002401880	grid_66.0_188.0	66.000	188.000
1002401900	grid_66.0_190.0	66.000	190.000
1002401920	grid_66.0_192.0	66.000	-168.000
1002401940	grid_66.0_194.0	66.000	-166.000
1002401960	grid_66.0_196.0	66.000	-164.000
1002401980	grid_66.0_198.0	66.000	-162.000
1002402340	grid_66.0_234.0	66.000	-126.000
1002402360	grid_66.0_236.0	66.000	-124.000
1002402380	grid_66.0_238.0	66.000	-122.000
1002402400	grid_66.0_240.0	66.000	-120.000
1002402420	grid_66.0_242.0	66.000	-118.000
1002402720	grid_66.0_272.0	66.000	-88.000
1002402740	grid_66.0_274.0	66.000	-86.000
1002402760	grid_66.0_276.0	66.000	-84.000
1002402780	grid_66.0_278.0	66.000	-82.000
1002402820	grid_66.0_282.0	66.000	-78.000
1002402840	grid_66.0_284.0	66.000	-76.000
1002402860	grid_66.0_286.0	66.000	-74.000
1002402920	grid_66.0_292.0	66.000	-68.000
1002402940	grid_66.0_294.0	66.000	-66.000
1002402960	grid_66.0_296.0	66.000	-64.000
1002402980	grid_66.0_298.0	66.000	-62.000
1002403060	grid_66.0_306.0	66.000	-54.000
1002403080	grid_66.0_308.0	66.000	-52.000
1002403180	grid_66.0_318.0	66.000	-42.000
1002403200	grid_66.0_320.0	66.000	-40.000
1002403220	grid_66.0_322.0	66.000	-38.000
1002403240	grid_66.0_324.0	66.000	-36.000
1002403260	grid_66.0_326.0	66.000	-34.000
1002403360	grid_66.0_336.0	66.000	-24.000
1002403380	grid_66.0_338.0	66.000	-22.000
1002403400	grid_66.0_340.0	66.000	-20.000
1002403420	grid_66.0_342.0	66.000	-18.000
1002403440	grid_66.0_344.0	66.000	-16.000
1002403460	grid_66.0_346.0	66.000	-14.000
1002600080	grid_64.0_8.0	64.000	8.000
1002600100	grid_64.0_10.0	64.000	10.000
1002600120	grid_64.0_12.0	64.000	12.000
1002600180	grid_64.0_18.0	64.000	18.000
1002600200	grid_64.0_20.0	64.000	20.000
1002600220	grid_64.0_22.0	64.000	22.000
1002600240	grid_64.0_24.0	64.000	24.000
1002600340	grid_64.0_34.0	64.000	34.000
1002600360	grid_64.0_36.0	64.000	36.000
1002600380	grid_64.0_38.0	64.000	38.000
1002600400	grid_64.0_40.0	64.000	40.000
1002601780	grid_64.0_178.0	64.000	178.000
1002601800	grid_64.0_180.0	64.000	180.000
1002601840	grid_64.0_184.0	64.000	184.000
1002601860	grid_64.0_186.0	64.000	186.000
1002601880	grid_64.0_188.0	64.000	-172.000
1002601900	grid_64.0_190.0	64.000	-170.000
1002601920	grid_64.0_192.0	64.000	-168.000
1002601940	grid_64.0_194.0	64.000	-166.000
1002601960	grid_64.0_196.0	64.000	-164.000
1002601980	grid_64.0_198.0	64.000	-162.000
1002602000	grid_64.0_200.0	64.000	-160.000
1002602380	grid_64.0_238.0	64.000	-122.000
1002602700	grid_64.0_270.0	64.000	-90.000
1002602720	grid_64.0_272.0	64.000	-88.000
1002602740	grid_64.0_274.0	64.000	-86.000
1002602760	grid_64.0_276.0	64.000	-84.000
1002602780	grid_64.0_278.0	64.000	-82.000
1002602800	grid_64.0_280.0	64.000	-80.000
1002602820	grid_64.0_282.0	64.000	-78.000
1002602840	grid_64.0_284.0	64.000	-76.000
1002602860	grid_64.0_286.0	64.000	-74.000
1002602880	grid_64.0_288.0	64.000	-72.000
1002602920	grid_64.0_292.0	64.000	-68.000
1002602940	grid_64.0_294.0	64.000	-66.000
1002602960	grid_64.0_296.0	64.000	-64.000
1002603080	grid_64.0_308.0	64.000	-52.000
1002603180	grid_64.0_318.0	64.000	-42.000
1002603200	grid_64.0_320.0	64.000	-40.000
1002603360	grid_64.0_336.0	64.000	-24.000
1002603380	grid_64.0_338.0	64.000	-22.000
1002603400	grid_64.0_340.0	64.000	-20.000
1002603420	grid_64.0_342.0	64.000	-18.000
1002603440	grid_64.0_344.0	64.000	-16.000
1002603460	grid_64.0_346.0	64.000	-14.000
1002800040	grid_62.0_4.0	62.000	4.000
1002800060	grid_62.0_6.0	62.000	6.000
1002800080	grid_62.0_8.0	62.000	8.000
1002800180	grid_62.0_18.0	62.000	18.000
1002800220	grid_62.0_22.0	62.000	22.000
1002800300	grid_62.0_30.0	62.000	30.000
1002800320	grid_62.0_32.0	62.000	32.000
1002800340	grid_62.0_34.0	62.000	34.000
1002800360	grid_62.0_36.0	62.000	36.000
1002801560	grid_62.0_156.0	62.000	156.000
1002801580	grid_62.0_158.0	62.000	158.000
1002801600	grid_62.0_160.0	62.000	160.000
1002801620	grid_62.0_162.0	62.000	162.000
1002801640	grid_62.0_164.0	62.000	164.000
1002801720	grid_62.0_172.0	62.000	172.000
1002801740	grid_62.0_174.0	62.000	174.000
1002801760	grid_62.0_176.0	62.000	176.000
1002801780	grid_62.0_178.0	62.000	178.000
1002801800	grid_62.0_180.0	62.000	180.000
1002801940	grid_62.0_194.0	62.000	-166.000
1002801960	grid_62.0_196.0	62.000	-164.000
1002802100	grid_62.0_210.0	62.000	-150.000
1002802120	grid_62.0_212.0	62.000	-148.000
1002802420	grid_62.0_242.0	62.000	-118.000
1002802440	grid_62.0_244.0	62.000	-116.000
1002802460	grid_62.0_246.0	62.000	-114.000
1002802480	grid_62.0_248.0	62.000	-112.000
1002802500	grid_62.0_250.0	62.000	-110.000
1002802520	grid_62.0_252.0	62.000	-108.000
1002802660	grid_62.0_266.0	62.000	-94.000
1002802680	grid_62.0_268.0	62.000	-92.000
1002802700	grid_62.0_270.0	62.000	-90.000
1002802760	grid_62.0_276.0	62.000	-84.000
1002802780	grid_62.0_278.0	62.000	-82.000
1002802800	grid_62.0_280.0	62.000	-80.000
1002802820	grid_62.0_282.0	62.000	-78.000
1002802840	grid_62.0_284.0	62.000	-76.000
1002802860	grid_62.0_286.0	62.000	-74.000
1002802880	grid_62.0_288.0	62.000	-72.000
1002802900	grid_62.0_290.0	62.000	-70.000
1002802920	grid_62.0_292.0	62.000	-68.000
1002802940	grid_62.0_294.0	62.000	-66.000
1002802960	grid_62.0_296.0	62.000	-64.000
1002803100	grid_62.0_310.0	62.000	-50.000
1002803180	grid_62.0_318.0	62.000	-42.000
1002803520	grid_62.0_352.0	62.000	-8.000
1002803540	grid_62.0_354.0	62.000	-6.000
1003000040	grid_60.0_4.0	60.000	4.000
1003000060	grid_60.0_6.0	60.000	6.000
1003000100	grid_60.0_10.0	60.000	10.000
1003000120	grid_60.0_12.0	60.000	12.000
1003000180	grid_60.0_18.0	60.000	18.000
1003000220	grid_60.0_22.0	60.000	22.000
1003000240	grid_60.0_24.0	60.000	24.000
1003000260	grid_60.0_26.0	60.000	26.000
1003000280	grid_60.0_28.0	60.000	28.000
1003000300	grid_60.0_30.0	60.000	30.000
1003000320	grid_60.0_32.0	60.000	32.000
1003000360	grid_60.0_36.0	60.000	36.000
1003001420	grid_60.0_142.0	60.000	142.000
1003001440	grid_60.0_144.0	60.000	144.000
1003001460	grid_60.0_146.0	60.000	146.000
1003001480	grid_60.0_148.0	60.000	148.000
1003001500	grid_60.0_150.0	60.000	150.000
1003001520	grid_60.0_152.0	60.000	152.000
1003001540	grid_60.0_154.0	60.000	154.000
1003001560	grid_60.0_156.0	60.000	156.000
1003001600	grid_60.0_160.0	60.000	160.000
1003001620	grid_60.0_162.0	60.000	162.000
1003001640	grid_60.0_164.0	60.000	164.000
1003001660	grid_60.0_166.0	60.000	166.000
1003001680	grid_60.0_168.0	60.000	168.000
1003001700	grid_60.0_170.0	60.000	170.000
1003001720	grid_60.0_172.0	60.000	172.000
1003001920	grid_60.0_192.0	60.000	-168.000
1003001940	grid_60.0_194.0	60.000	-166.000
1003001960	grid_60.0_196.0	60.000	-164.000
1003001980	grid_60.0_198.0	60.000	-162.000
1003002060	grid_60.0_206.0	60.000	-154.000
1003002080	grid_60.0_208.0	60.000	-152.000
1003002100	grid_60.0_210.0	60.000	-150.000
1003002120	grid_60.0_212.0	60.000	-148.000
1003002140	grid_60.0_214.0	60.000	-146.000
1003002160	grid_60.0_216.0	60.000	-144.000
1003002180	grid_60.0_218.0	60.000	-142.000
1003002200	grid_60.0_220.0	60.000	-140.000
1003002220	grid_60.0_222.0	60.000	-138.000
1003002440	grid_60.0_244.0	60.000	-116.000
1003002460	grid_60.0_246.0	60.000	-114.000
1003002500	grid_60.0_250.0	60.000	-110.000
1003002520	grid_60.0_252.0	60.000	-108.000
1003002660	grid_60.0_266.0	60.000	-94.000
1003002820	grid_60.0_282.0	60.000	-78.000
1003002900	grid_60.0_290.0	60.000	-70.000
1003002940	grid_60.0_294.0	60.000	-66.000
1003002960	grid_60.0_296.0	60.000	-64.000
1003003120	grid_60.0_312.0	60.000	-48.000
1003003140	grid_60.0_314.0	60.000	-46.000
1003003160	grid_60.0_316.0	60.000	-44.000
1003003180	grid_60.0_318.0	60.000	-42.000
1003003560	grid_60.0_356.0	60.000	-4.000
1003003580	grid_60.0_358.0	60.000	-2.000
1003200060	grid_58.0_6.0	58.000	6.000
1003200080	grid_58.0_8.0	58.000	8.000
1003200100	grid_58.0_10.0	58.000	10.000
1003200120	grid_58.0_12.0	58.000	12.000
1003200160	grid_58.0_16.0	58.000	16.000
1003200180	grid_58.0_18.0	58.000	18.000
1003200200	grid_58.0_20.0	58.000	20.000
1003200220	grid_58.0_22.0	58.000	22.000
1003200240	grid_58.0_24.0	58.000	24.000
1003201400	grid_58.0_140.0	58.000	140.000
1003201420	grid_58.0_142.0	58.000	142.000
1003201520	grid_58.0_152.0	58.000	152.000
1003201560	grid_58.0_156.0	58.000	156.000
1003201580	grid_58.0_158.0	58.000	158.000
1003201600	grid_58.0_160.0	58.000	160.000
1003201620	grid_58.0_162.0	58.000	162.000
1003201640	grid_58.0_164.0	58.000	164.000
1003201980	grid_58.0_198.0	58.000	-162.000
1003202000	grid_58.0_200.0	58.000	-160.000
1003202020	grid_58.0_202.0	58.000	-158.000
1003202040	grid_58.0_204.0	58.000	-156.000
1003202060	grid_58.0_206.0	58.000	-154.000
1003202080	grid_58.0_208.0	58.000	-152.000
1003202220	grid_58.0_222.0	58.000	-138.000
1003202240	grid_58.0_224.0	58.000	-136.000
1003202260	grid_58.0_226.0	58.000	-134.000
1003202480	grid_58.0_248.0	58.000	-112.000
1003202500	grid_58.0_250.0	58.000	-110.000
1003202580	grid_58.0_258.0	58.000	-102.000
1003202660	grid_58.0_266.0	58.000	-94.000
1003202680	grid_58.0_268.0	58.000	-92.000
1003202820	grid_58.0_282.0	58.000	-78.000
1003202920	grid_58.0_292.0	58.000	-68.000
1003202940	grid_58.0_294.0	58.000	-66.000
1003202980	grid_58.0_298.0	58.000	-62.000
1003203520	grid_58.0_352.0	58.000	-8.000
1003203540	grid_58.0_354.0	58.000	-6.000
1003203560	grid_58.0_356.0	58.000	-4.000
1003203580	grid_58.0_358.0	58.000	-2.000
1003400080	grid_56.0_8.0	56.000	8.000
1003400100	grid_56.0_10.0	56.000	10.000
1003400120	grid_56.0_12.0	56.000	12.000
1003400140	grid_56.0_14.0	56.000	14.000
1003400160	grid_56.0_16.0	56.000	16.000
1003400200	grid_56.0_20.0	56.000	20.000
1003400220	grid_56.0_22.0	56.000	22.000
1003401100	grid_56.0_110.0	56.000	110.000
1003401360	grid_56.0_136.0	56.000	136.000
1003401380	grid_56.0_138.0	56.000	138.000
1003401560	grid_56.0_156.0	56.000	156.000
1003401620	grid_56.0_162.0	56.000	162.000
1003401640	grid_56.0_164.0	56.000	164.000
1003401660	grid_56.0_166.0	56.000	166.000
1003401960	grid_56.0_196.0	56.000	-164.000
1003401980	grid_56.0_198.0	56.000	-162.000
1003402000	grid_56.0_200.0	56.000	-160.000
1003402020	grid_56.0_202.0	56.000	-158.000
1003402060	grid_56.0_206.0	56.000	-154.000
1003402240	grid_56.0_224.0	56.000	-136.000
1003402260	grid_56.0_226.0	56.000	-134.000
1003402280	grid_56.0_228.0	56.000	-132.000
1003402560	grid_56.0_256.0	56.000	-104.000
1003402580	grid_56.0_258.0	56.000	-102.000
1003402680	grid_56.0_268.0	56.000	-92.000
1003402700	grid_56.0_270.0	56.000	-90.000
1003402720	grid_56.0_272.0	56.000	-88.000
1003402740	grid_56.0_274.0	56.000	-86.000
1003402760	grid_56.0_276.0	56.000	-84.000
1003402780	grid_56.0_278.0	56.000	-82.000
1003402800	grid_56.0_280.0	56.000	-80.000
1003402820	grid_56.0_282.0	56.000	-78.000
1003402840	grid_56.0_284.0	56.000	-76.000
1003402980	grid_56.0_298.0	56.000	-62.000
1003403000	grid_56.0_300.0	56.000	-60.000
1003403520	grid_56.0_352.0	56.000	-8.000
1003403540	grid_56.0_354.0	56.000	-6.000
1003403560	grid_56.0_356.0	56.000	-4.000
1003403580	grid_56.0_358.0	56.000	-2.000
